"","radius","emddim","delay","filename","opt_dim","opt_delay","opt_rad"
"322",35.9333412416103,7,18,"Study1D0S133T9_f0.txt",5,36,15.3462030670712
"323",12.6285927649721,9,37,"Study1D0S134T1_f0.txt",5,36,15.3462030670712
"324",NA,NA,NA,"Study1D0S134T10_f0.txt",5,36,15.3462030670712
"325",20.8776162969823,4,49,"Study1D0S134T2_f0.txt",5,36,15.3462030670712
"326",NA,NA,NA,"Study1D0S134T3_f0.txt",5,36,15.3462030670712
"327",33.1762276208576,9,36,"Study1D0S134T4_f0.txt",5,36,15.3462030670712
"328",63.3217226101877,11,21,"Study1D0S134T5_f0.txt",5,36,15.3462030670712
"329",30.1424221808838,9,26,"Study1D0S134T6_f0.txt",5,36,15.3462030670712
"330",21.324637322469,8,45,"Study1D0S134T7_f0.txt",5,36,15.3462030670712
"331",NA,NA,NA,"Study1D0S134T8_f0.txt",5,36,15.3462030670712
"332",12.3096619902493,6,15,"Study1D0S134T9_f0.txt",5,36,15.3462030670712
"333",7.81617684372601,4,38,"Study1D0S135T1_f0.txt",5,36,15.3462030670712
"334",5.18135006295329,4,22,"Study1D0S135T10_f0.txt",5,36,15.3462030670712
"335",14.7929468837282,5,43,"Study1D0S135T2_f0.txt",5,36,15.3462030670712
"336",11.0246473922847,6,33,"Study1D0S135T3_f0.txt",5,36,15.3462030670712
"337",30.9431396868485,8,23,"Study1D0S135T4_f0.txt",5,36,15.3462030670712
"338",20.8792458928467,6,28,"Study1D0S135T5_f0.txt",5,36,15.3462030670712
"339",27.4103417306091,6,32,"Study1D0S135T6_f0.txt",5,36,15.3462030670712
"340",19.9240104379858,5,48,"Study1D0S135T7_f0.txt",5,36,15.3462030670712
"341",15.8669648763632,4,29,"Study1D0S135T8_f0.txt",5,36,15.3462030670712
"342",16.5063347399726,4,48,"Study1D0S135T9_f0.txt",5,36,15.3462030670712
"343",14.850549744129,7,25,"Study1D0S136T1_f0.txt",5,36,15.3462030670712
"344",10.7158483650788,3,25,"Study1D0S136T10_f0.txt",5,36,15.3462030670712
"345",10.3155176840965,4,32,"Study1D0S136T2_f0.txt",5,36,15.3462030670712
"346",6.45696085239216,4,23,"Study1D0S136T3_f0.txt",5,36,15.3462030670712
"347",7.88695883560461,4,23,"Study1D0S136T4_f0.txt",5,36,15.3462030670712
"348",8.15184791297104,3,47,"Study1D0S136T5_f0.txt",5,36,15.3462030670712
"349",8.23644760346234,3,40,"Study1D0S136T6_f0.txt",5,36,15.3462030670712
"350",23.4400627982542,9,45,"Study1D0S136T7_f0.txt",5,36,15.3462030670712
"351",11.2239920506774,6,36,"Study1D0S136T8_f0.txt",5,36,15.3462030670712
"352",16.4033724995219,6,26,"Study1D0S136T9_f0.txt",5,36,15.3462030670712
"353",17.0637020585474,5,11,"Study1D1S103T1_f0.txt",5,36,15.3462030670712
"354",37.8771120193131,4,27,"Study1D1S103T10_f0.txt",5,36,15.3462030670712
"355",NA,NA,NA,"Study1D1S103T2_f0.txt",5,36,15.3462030670712
"356",NA,NA,NA,"Study1D1S103T3_f0.txt",5,36,15.3462030670712
"357",24.3752018498343,3,48,"Study1D1S103T4_f0.txt",5,36,15.3462030670712
"358",205.931287728766,11,29,"Study1D1S103T5_f0.txt",5,36,15.3462030670712
"359",23.6837650402435,3,49,"Study1D1S103T6_f0.txt",5,36,15.3462030670712
"360",63.1182949571503,9,48,"Study1D1S103T7_f0.txt",5,36,15.3462030670712
"361",26.7255868959067,4,33,"Study1D1S103T8_f0.txt",5,36,15.3462030670712
"362",31.0761315580921,5,30,"Study1D1S103T9_f0.txt",5,36,15.3462030670712
"363",3.70752411364601,3,46,"Study1D1S104T1_f0.txt",5,36,15.3462030670712
"364",NA,NA,NA,"Study1D1S104T10_f0.txt",5,36,15.3462030670712
"365",12.2661657398072,12,31,"Study1D1S104T2_f0.txt",5,36,15.3462030670712
"366",NA,NA,NA,"Study1D1S104T3_f0.txt",5,36,15.3462030670712
"367",NA,NA,NA,"Study1D1S104T4_f0.txt",5,36,15.3462030670712
"368",NA,NA,NA,"Study1D1S104T5_f0.txt",5,36,15.3462030670712
"369",4.65096498771612,5,18,"Study1D1S104T6_f0.txt",5,36,15.3462030670712
"370",5.21275862449474,3,40,"Study1D1S104T7_f0.txt",5,36,15.3462030670712
"371",NA,NA,NA,"Study1D1S104T8_f0.txt",5,36,15.3462030670712
"372",10.4491098380891,8,17,"Study1D1S104T9_f0.txt",5,36,15.3462030670712
"373",10.1230762154527,6,44,"Study1D1S105T1_f0.txt",5,36,15.3462030670712
"374",4.61699688938848,5,35,"Study1D1S105T10_f0.txt",5,36,15.3462030670712
"375",20.6834606142415,10,31,"Study1D1S105T2_f0.txt",5,36,15.3462030670712
"376",4.36962178606135,5,25,"Study1D1S105T3_f0.txt",5,36,15.3462030670712
"377",12.6793510495486,6,14,"Study1D1S105T4_f0.txt",5,36,15.3462030670712
"378",5.10517059149938,3,28,"Study1D1S105T5_f0.txt",5,36,15.3462030670712
"379",14.2289975974945,9,15,"Study1D1S105T6_f0.txt",5,36,15.3462030670712
"380",11.2858318151108,6,48,"Study1D1S105T7_f0.txt",5,36,15.3462030670712
"381",8.47801014212705,6,32,"Study1D1S105T8_f0.txt",5,36,15.3462030670712
"382",19.1245198623737,8,32,"Study1D1S105T9_f0.txt",5,36,15.3462030670712
"383",19.9691576845671,6,48,"Study1D1S106T1_f0.txt",5,36,15.3462030670712
"384",10.8314823477954,6,42,"Study1D1S106T10_f0.txt",5,36,15.3462030670712
"385",17.6755043494539,4,38,"Study1D1S106T2_f0.txt",5,36,15.3462030670712
"386",20.671941259534,8,36,"Study1D1S106T3_f0.txt",5,36,15.3462030670712
"387",16.7748328876568,4,49,"Study1D1S106T4_f0.txt",5,36,15.3462030670712
"388",9.88032865096682,4,36,"Study1D1S106T5_f0.txt",5,36,15.3462030670712
"389",26.9214117486505,8,49,"Study1D1S106T6_f0.txt",5,36,15.3462030670712
"390",22.6027656750302,8,35,"Study1D1S106T7_f0.txt",5,36,15.3462030670712
"391",3.73896414041365,4,36,"Study1D1S106T8_f0.txt",5,36,15.3462030670712
"392",22.3222406626289,6,36,"Study1D1S106T9_f0.txt",5,36,15.3462030670712
"393",12.1177809030308,4,35,"Study1D1S107T1_f0.txt",5,36,15.3462030670712
"394",NA,NA,NA,"Study1D1S107T10_f0.txt",5,36,15.3462030670712
"395",21.6411065620986,4,29,"Study1D1S107T2_f0.txt",5,36,15.3462030670712
"396",NA,NA,NA,"Study1D1S107T3_f0.txt",5,36,15.3462030670712
"397",12.1180231656146,3,41,"Study1D1S107T4_f0.txt",5,36,15.3462030670712
"398",NA,NA,NA,"Study1D1S107T5_f0.txt",5,36,15.3462030670712
"399",NA,NA,NA,"Study1D1S107T6_f0.txt",5,36,15.3462030670712
"400",24.2320800845877,8,26,"Study1D1S107T7_f0.txt",5,36,15.3462030670712
"401",12.2681349242402,5,28,"Study1D1S107T8_f0.txt",5,36,15.3462030670712
"402",22.5417275829658,8,43,"Study1D1S107T9_f0.txt",5,36,15.3462030670712
"403",23.5680195309206,5,16,"Study1D1S108T1_f0.txt",5,36,15.3462030670712
"404",16.5450912107395,4,26,"Study1D1S108T10_f0.txt",5,36,15.3462030670712
"405",24.8407655574737,4,21,"Study1D1S108T2_f0.txt",5,36,15.3462030670712
"406",10.1718573466465,3,39,"Study1D1S108T3_f0.txt",5,36,15.3462030670712
"407",18.4014921299553,4,45,"Study1D1S108T4_f0.txt",5,36,15.3462030670712
"408",17.1352688604729,4,43,"Study1D1S108T5_f0.txt",5,36,15.3462030670712
"409",37.6869963259927,7,41,"Study1D1S108T6_f0.txt",5,36,15.3462030670712
"410",24.9620768731275,4,42,"Study1D1S108T7_f0.txt",5,36,15.3462030670712
"411",24.5039659106369,5,25,"Study1D1S108T8_f0.txt",5,36,15.3462030670712
"412",26.2871406356448,4,32,"Study1D1S108T9_f0.txt",5,36,15.3462030670712
"413",24.1984117256241,6,49,"Study1D1S109T1_f0.txt",5,36,15.3462030670712
"414",6.41762204989085,4,20,"Study1D1S109T10_f0.txt",5,36,15.3462030670712
"415",6.9417508335193,3,10,"Study1D1S109T2_f0.txt",5,36,15.3462030670712
"416",2.5053361542206,2,19,"Study1D1S109T3_f0.txt",5,36,15.3462030670712
"417",NA,NA,NA,"Study1D1S109T4_f0.txt",5,36,15.3462030670712
"418",NA,NA,NA,"Study1D1S109T5_f0.txt",5,36,15.3462030670712
"419",13.5718062806007,5,23,"Study1D1S109T6_f0.txt",5,36,15.3462030670712
"420",6.66768104468148,3,31,"Study1D1S109T7_f0.txt",5,36,15.3462030670712
"421",NA,NA,NA,"Study1D1S109T8_f0.txt",5,36,15.3462030670712
"422",5.37987032035932,3,24,"Study1D1S109T9_f0.txt",5,36,15.3462030670712
"423",NA,NA,NA,"Study1D1S110T1_f0.txt",5,36,15.3462030670712
"424",NA,NA,NA,"Study1D1S110T10_f0.txt",5,36,15.3462030670712
"425",15.3462030670712,4,47,"Study1D1S110T2_f0.txt",5,36,15.3462030670712
"426",NA,NA,NA,"Study1D1S110T3_f0.txt",5,36,15.3462030670712
"427",7.5801032757588,3,34,"Study1D1S110T4_f0.txt",5,36,15.3462030670712
"428",NA,NA,NA,"Study1D1S110T5_f0.txt",5,36,15.3462030670712
"429",3.66973008892717,2,21,"Study1D1S110T6_f0.txt",5,36,15.3462030670712
"430",9.90107782859836,4,33,"Study1D1S110T7_f0.txt",5,36,15.3462030670712
"431",23.2367450780787,3,16,"Study1D1S110T8_f0.txt",5,36,15.3462030670712
"432",25.333230324737,6,30,"Study1D1S110T9_f0.txt",5,36,15.3462030670712
"433",26.9470769426939,4,45,"Study1D1S111T1_f0.txt",5,36,15.3462030670712
"434",20.8172815328984,4,16,"Study1D1S111T10_f0.txt",5,36,15.3462030670712
"435",82.3290651127186,12,34,"Study1D1S111T2_f0.txt",5,36,15.3462030670712
"436",14.957530941722,3,43,"Study1D1S111T3_f0.txt",5,36,15.3462030670712
"437",31.6364834427675,4,45,"Study1D1S111T4_f0.txt",5,36,15.3462030670712
"438",NA,NA,NA,"Study1D1S111T5_f0.txt",5,36,15.3462030670712
"439",25.4133241529866,5,28,"Study1D1S111T6_f0.txt",5,36,15.3462030670712
"440",28.171934440066,4,27,"Study1D1S111T7_f0.txt",5,36,15.3462030670712
"441",NA,NA,NA,"Study1D1S111T8_f0.txt",5,36,15.3462030670712
"442",NA,NA,NA,"Study1D1S111T9_f0.txt",5,36,15.3462030670712
"443",3.9828065508393,3,49,"Study1D1S112T1_f0.txt",5,36,15.3462030670712
"444",3.61296866886776,3,14,"Study1D1S112T10_f0.txt",5,36,15.3462030670712
"445",7.21385859194536,6,46,"Study1D1S112T2_f0.txt",5,36,15.3462030670712
"446",NA,NA,NA,"Study1D1S112T3_f0.txt",5,36,15.3462030670712
"447",7.04926218718244,6,21,"Study1D1S112T4_f0.txt",5,36,15.3462030670712
"448",4.78917914947126,4,35,"Study1D1S112T5_f0.txt",5,36,15.3462030670712
"449",4.74122782480276,4,31,"Study1D1S112T6_f0.txt",5,36,15.3462030670712
"450",7.19667715219906,6,34,"Study1D1S112T7_f0.txt",5,36,15.3462030670712
"451",4.7233628313316,4,43,"Study1D1S112T8_f0.txt",5,36,15.3462030670712
"452",9.91011290067625,7,37,"Study1D1S112T9_f0.txt",5,36,15.3462030670712
"453",13.2175852681799,5,18,"Study1D1S113T1_f0.txt",5,36,15.3462030670712
"454",NA,NA,NA,"Study1D1S113T10_f0.txt",5,36,15.3462030670712
"455",9.45144420883919,6,24,"Study1D1S113T2_f0.txt",5,36,15.3462030670712
"456",20.3999946950117,7,35,"Study1D1S113T3_f0.txt",5,36,15.3462030670712
"457",17.3917613190461,3,23,"Study1D1S113T4_f0.txt",5,36,15.3462030670712
"458",21.7970170592527,8,10,"Study1D1S113T5_f0.txt",5,36,15.3462030670712
"459",30.8258500375278,9,30,"Study1D1S113T6_f0.txt",5,36,15.3462030670712
"460",20.743692210029,6,38,"Study1D1S113T7_f0.txt",5,36,15.3462030670712
"461",NA,NA,NA,"Study1D1S113T8_f0.txt",5,36,15.3462030670712
"462",NA,NA,NA,"Study1D1S113T9_f0.txt",5,36,15.3462030670712
"463",19.7460680684937,4,40,"Study1D1S114T1_f0.txt",5,36,15.3462030670712
"464",NA,NA,NA,"Study1D1S114T10_f0.txt",5,36,15.3462030670712
"465",21.5478677236654,7,49,"Study1D1S114T2_f0.txt",5,36,15.3462030670712
"466",19.3300754380109,4,40,"Study1D1S114T3_f0.txt",5,36,15.3462030670712
"467",NA,NA,NA,"Study1D1S114T4_f0.txt",5,36,15.3462030670712
"468",18.3302460117964,5,20,"Study1D1S114T5_f0.txt",5,36,15.3462030670712
"469",14.8614284856013,4,49,"Study1D1S114T6_f0.txt",5,36,15.3462030670712
"470",18.9535291344584,4,29,"Study1D1S114T7_f0.txt",5,36,15.3462030670712
"471",8.69449702643058,5,10,"Study1D1S114T8_f0.txt",5,36,15.3462030670712
"472",25.0357141160599,5,18,"Study1D1S114T9_f0.txt",5,36,15.3462030670712
"473",34.7720940696716,7,43,"Study1D1S115T1_f0.txt",5,36,15.3462030670712
"474",23.911852319558,7,15,"Study1D1S115T10_f0.txt",5,36,15.3462030670712
"475",33.0440114598611,7,42,"Study1D1S115T2_f0.txt",5,36,15.3462030670712
"476",30.4548633479179,6,49,"Study1D1S115T3_f0.txt",5,36,15.3462030670712
"477",43.0063813563324,9,27,"Study1D1S115T4_f0.txt",5,36,15.3462030670712
"478",17.2987031574623,7,48,"Study1D1S115T5_f0.txt",5,36,15.3462030670712
"479",20.0918113082401,5,27,"Study1D1S115T6_f0.txt",5,36,15.3462030670712
"480",25.6178824698735,5,33,"Study1D1S115T7_f0.txt",5,36,15.3462030670712
"481",9.61406593575099,3,38,"Study1D1S115T8_f0.txt",5,36,15.3462030670712
"482",36.5321012425333,8,48,"Study1D1S115T9_f0.txt",5,36,15.3462030670712
"483",NA,NA,NA,"Study1D1S116T1_f0.txt",5,36,15.3462030670712
"484",NA,NA,NA,"Study1D1S116T10_f0.txt",5,36,15.3462030670712
"485",6.18345948100496,5,32,"Study1D1S116T2_f0.txt",5,36,15.3462030670712
"486",NA,NA,NA,"Study1D1S116T3_f0.txt",5,36,15.3462030670712
"487",13.0981052228137,8,42,"Study1D1S116T4_f0.txt",5,36,15.3462030670712
"488",3.06941518308442,3,22,"Study1D1S116T5_f0.txt",5,36,15.3462030670712
"489",4.70973378673912,6,21,"Study1D1S116T6_f0.txt",5,36,15.3462030670712
"490",6.62487134125026,4,41,"Study1D1S116T7_f0.txt",5,36,15.3462030670712
"491",10.2426599358335,7,12,"Study1D1S116T8_f0.txt",5,36,15.3462030670712
"492",8.70609149734368,4,31,"Study1D1S116T9_f0.txt",5,36,15.3462030670712
"493",16.3303675204268,6,22,"Study1D1S117T1_f0.txt",5,36,15.3462030670712
"494",8.09183494604137,7,43,"Study1D1S117T10_f0.txt",5,36,15.3462030670712
"495",25.5113936725006,10,23,"Study1D1S117T2_f0.txt",5,36,15.3462030670712
"496",8.01937790139562,6,45,"Study1D1S117T3_f0.txt",5,36,15.3462030670712
"497",13.163909307859,6,17,"Study1D1S117T4_f0.txt",5,36,15.3462030670712
"498",4.50956158368912,5,15,"Study1D1S117T5_f0.txt",5,36,15.3462030670712
"499",19.1158439161798,10,46,"Study1D1S117T6_f0.txt",5,36,15.3462030670712
"500",9.57042327598349,4,46,"Study1D1S117T7_f0.txt",5,36,15.3462030670712
"501",6.94869487162824,4,24,"Study1D1S117T8_f0.txt",5,36,15.3462030670712
"502",10.2727786206256,4,38,"Study1D1S117T9_f0.txt",5,36,15.3462030670712
"503",35.8334471344791,4,20,"Study1D1S118T1_f0.txt",5,36,15.3462030670712
"504",9.43323177400895,4,32,"Study1D1S118T10_f0.txt",5,36,15.3462030670712
"505",26.975222403046,3,28,"Study1D1S118T2_f0.txt",5,36,15.3462030670712
"506",41.1572614730458,9,30,"Study1D1S118T3_f0.txt",5,36,15.3462030670712
"507",26.2021356004104,3,45,"Study1D1S118T4_f0.txt",5,36,15.3462030670712
"508",27.9994195241477,4,26,"Study1D1S118T5_f0.txt",5,36,15.3462030670712
"509",29.4666758011031,5,36,"Study1D1S118T6_f0.txt",5,36,15.3462030670712
"510",23.2852060756348,3,25,"Study1D1S118T7_f0.txt",5,36,15.3462030670712
"511",15.4848447084943,3,14,"Study1D1S118T8_f0.txt",5,36,15.3462030670712
"512",28.8537891546205,5,46,"Study1D1S118T9_f0.txt",5,36,15.3462030670712
"513",7.5421640976071,3,19,"Study1D1S119T1_f0.txt",5,36,15.3462030670712
"514",1.47203384748137,2,45,"Study1D1S119T10_f0.txt",5,36,15.3462030670712
"515",14.3480711774594,7,48,"Study1D1S119T2_f0.txt",5,36,15.3462030670712
"516",11.2222583306646,4,26,"Study1D1S119T3_f0.txt",5,36,15.3462030670712
"517",NA,NA,NA,"Study1D1S119T4_f0.txt",5,36,15.3462030670712
"518",NA,NA,NA,"Study1D1S119T5_f0.txt",5,36,15.3462030670712
"519",8.15825152967679,4,43,"Study1D1S119T6_f0.txt",5,36,15.3462030670712
"520",17.394253160343,4,30,"Study1D1S119T7_f0.txt",5,36,15.3462030670712
"521",15.7362470180556,5,12,"Study1D1S119T8_f0.txt",5,36,15.3462030670712
"522",52.0569811178663,18,32,"Study1D1S119T9_f0.txt",5,36,15.3462030670712
"523",5.41353524770352,3,13,"Study1D1S120T1_f0.txt",5,36,15.3462030670712
"524",NA,NA,NA,"Study1D1S120T10_f0.txt",5,36,15.3462030670712
"525",15.5478075252946,6,20,"Study1D1S120T2_f0.txt",5,36,15.3462030670712
"526",6.11620959541052,5,16,"Study1D1S120T3_f0.txt",5,36,15.3462030670712
"527",19.5347690413562,9,49,"Study1D1S120T4_f0.txt",5,36,15.3462030670712
"528",12.8298729924245,6,22,"Study1D1S120T5_f0.txt",5,36,15.3462030670712
"529",17.5763372197264,5,23,"Study1D1S120T6_f0.txt",5,36,15.3462030670712
"530",7.272486651039,8,27,"Study1D1S120T7_f0.txt",5,36,15.3462030670712
"531",18.8319860713584,8,20,"Study1D1S120T8_f0.txt",5,36,15.3462030670712
"532",2.43599610808902,2,35,"Study1D1S120T9_f0.txt",5,36,15.3462030670712
"533",NA,NA,NA,"Study1D1S121T1_f0.txt",5,36,15.3462030670712
"534",35.7831452456243,8,49,"Study1D1S121T10_f0.txt",5,36,15.3462030670712
"535",NA,NA,NA,"Study1D1S121T2_f0.txt",5,36,15.3462030670712
"536",14.4150972390463,4,22,"Study1D1S121T3_f0.txt",5,36,15.3462030670712
"537",NA,NA,NA,"Study1D1S121T4_f0.txt",5,36,15.3462030670712
"538",NA,NA,NA,"Study1D1S121T5_f0.txt",5,36,15.3462030670712
"539",NA,NA,NA,"Study1D1S121T6_f0.txt",5,36,15.3462030670712
"540",NA,NA,NA,"Study1D1S121T7_f0.txt",5,36,15.3462030670712
"541",9.9699729642621,6,13,"Study1D1S121T8_f0.txt",5,36,15.3462030670712
"542",11.8838135162656,3,42,"Study1D1S121T9_f0.txt",5,36,15.3462030670712
"543",6.68420474842536,4,24,"Study1D1S122T1_f0.txt",5,36,15.3462030670712
"544",1.91088083046732,2,45,"Study1D1S122T10_f0.txt",5,36,15.3462030670712
"545",12.360134932868,6,49,"Study1D1S122T2_f0.txt",5,36,15.3462030670712
"546",4.69592703330756,4,47,"Study1D1S122T3_f0.txt",5,36,15.3462030670712
"547",6.94253014510128,3,49,"Study1D1S122T4_f0.txt",5,36,15.3462030670712
"548",4.06249839720881,5,38,"Study1D1S122T5_f0.txt",5,36,15.3462030670712
"549",12.0294771403306,6,49,"Study1D1S122T6_f0.txt",5,36,15.3462030670712
"550",13.5547780192333,7,33,"Study1D1S122T7_f0.txt",5,36,15.3462030670712
"551",NA,NA,NA,"Study1D1S122T8_f0.txt",5,36,15.3462030670712
"552",11.7132624306256,6,34,"Study1D1S122T9_f0.txt",5,36,15.3462030670712
"553",NA,NA,NA,"Study1D1S123T1_f0.txt",5,36,15.3462030670712
"554",NA,NA,NA,"Study1D1S123T10_f0.txt",5,36,15.3462030670712
"555",NA,NA,NA,"Study1D1S123T2_f0.txt",5,36,15.3462030670712
"556",NA,NA,NA,"Study1D1S123T3_f0.txt",5,36,15.3462030670712
"557",23.5658563852996,8,14,"Study1D1S123T4_f0.txt",5,36,15.3462030670712
"558",NA,NA,NA,"Study1D1S123T5_f0.txt",5,36,15.3462030670712
"559",NA,NA,NA,"Study1D1S123T6_f0.txt",5,36,15.3462030670712
"560",19.6979077411638,6,18,"Study1D1S123T7_f0.txt",5,36,15.3462030670712
"561",NA,NA,NA,"Study1D1S123T8_f0.txt",5,36,15.3462030670712
"562",74.1813270319272,12,48,"Study1D1S123T9_f0.txt",5,36,15.3462030670712
"563",9.11757759523913,3,11,"Study1D1S124T1_f0.txt",5,36,15.3462030670712
"564",10.4888658342073,5,16,"Study1D1S124T10_f0.txt",5,36,15.3462030670712
"565",NA,NA,NA,"Study1D1S124T2_f0.txt",5,36,15.3462030670712
"566",8.20349937480606,4,32,"Study1D1S124T3_f0.txt",5,36,15.3462030670712
"567",NA,NA,NA,"Study1D1S124T4_f0.txt",5,36,15.3462030670712
"568",NA,NA,NA,"Study1D1S124T5_f0.txt",5,36,15.3462030670712
"569",30.4208623288994,14,18,"Study1D1S124T6_f0.txt",5,36,15.3462030670712
"570",8.32771931328183,4,26,"Study1D1S124T7_f0.txt",5,36,15.3462030670712
"571",23.4281264586687,10,40,"Study1D1S124T8_f0.txt",5,36,15.3462030670712
"572",NA,NA,NA,"Study1D1S124T9_f0.txt",5,36,15.3462030670712
"573",21.544127392152,5,29,"Study1D1S125T1_f0.txt",5,36,15.3462030670712
"574",10.1117349145284,4,36,"Study1D1S125T10_f0.txt",5,36,15.3462030670712
"575",NA,NA,NA,"Study1D1S125T2_f0.txt",5,36,15.3462030670712
"576",12.9742654598572,4,19,"Study1D1S125T3_f0.txt",5,36,15.3462030670712
"577",21.4427154237505,6,48,"Study1D1S125T4_f0.txt",5,36,15.3462030670712
"578",5.2767600999811,2,14,"Study1D1S125T5_f0.txt",5,36,15.3462030670712
"579",18.2444084550919,8,49,"Study1D1S125T6_f0.txt",5,36,15.3462030670712
"580",35.3076647499615,8,24,"Study1D1S125T7_f0.txt",5,36,15.3462030670712
"581",NA,NA,NA,"Study1D1S125T8_f0.txt",5,36,15.3462030670712
"582",NA,NA,NA,"Study1D1S125T9_f0.txt",5,36,15.3462030670712
"583",4.59499250808834,3,48,"Study1D1S126T1_f0.txt",5,36,15.3462030670712
"584",11.1647734182591,4,28,"Study1D1S126T10_f0.txt",5,36,15.3462030670712
"585",11.0228985707203,3,49,"Study1D1S126T2_f0.txt",5,36,15.3462030670712
"586",10.7292617998113,3,48,"Study1D1S126T3_f0.txt",5,36,15.3462030670712
"587",13.4930982336844,4,25,"Study1D1S126T4_f0.txt",5,36,15.3462030670712
"588",NA,NA,NA,"Study1D1S126T5_f0.txt",5,36,15.3462030670712
"589",16.9392247324074,4,42,"Study1D1S126T6_f0.txt",5,36,15.3462030670712
"590",13.679013476587,4,36,"Study1D1S126T7_f0.txt",5,36,15.3462030670712
"591",16.1527334573173,4,47,"Study1D1S126T8_f0.txt",5,36,15.3462030670712
"592",17.3783496760223,4,33,"Study1D1S126T9_f0.txt",5,36,15.3462030670712
"593",13.129562187107,6,21,"Study1D1S127T1_f0.txt",5,36,15.3462030670712
"594",8.70612039131817,5,11,"Study1D1S127T10_f0.txt",5,36,15.3462030670712
"595",11.1510206273606,4,32,"Study1D1S127T2_f0.txt",5,36,15.3462030670712
"596",10.8027567105865,4,45,"Study1D1S127T3_f0.txt",5,36,15.3462030670712
"597",17.6059941032725,7,33,"Study1D1S127T4_f0.txt",5,36,15.3462030670712
"598",NA,NA,NA,"Study1D1S127T5_f0.txt",5,36,15.3462030670712
"599",14.70342913729,6,37,"Study1D1S127T6_f0.txt",5,36,15.3462030670712
"600",16.1334456441223,8,37,"Study1D1S127T7_f0.txt",5,36,15.3462030670712
"601",NA,NA,NA,"Study1D1S127T8_f0.txt",5,36,15.3462030670712
"602",13.4823981555235,5,44,"Study1D1S127T9_f0.txt",5,36,15.3462030670712
"603",NA,NA,NA,"Study1D1S128T1_f0.txt",5,36,15.3462030670712
"604",7.53469833548597,4,32,"Study1D1S128T10_f0.txt",5,36,15.3462030670712
"605",9.44503652470652,5,40,"Study1D1S128T2_f0.txt",5,36,15.3462030670712
"606",16.2361258933188,9,49,"Study1D1S128T3_f0.txt",5,36,15.3462030670712
"607",4.13336448117334,4,13,"Study1D1S128T4_f0.txt",5,36,15.3462030670712
"608",2.19445280926242,2,29,"Study1D1S128T5_f0.txt",5,36,15.3462030670712
"609",14.928674960751,6,16,"Study1D1S128T6_f0.txt",5,36,15.3462030670712
"610",NA,NA,NA,"Study1D1S128T7_f0.txt",5,36,15.3462030670712
"611",2.31049004155286,2,32,"Study1D1S128T8_f0.txt",5,36,15.3462030670712
"612",2.57097142213076,2,20,"Study1D1S128T9_f0.txt",5,36,15.3462030670712
"613",NA,NA,NA,"Study1D1S129T1_f0.txt",5,36,15.3462030670712
"614",6.54373487195292,5,13,"Study1D1S129T10_f0.txt",5,36,15.3462030670712
"615",5.37116364619151,7,25,"Study1D1S129T2_f0.txt",5,36,15.3462030670712
"616",6.39053372380956,6,47,"Study1D1S129T3_f0.txt",5,36,15.3462030670712
"617",4.39263190087178,3,22,"Study1D1S129T4_f0.txt",5,36,15.3462030670712
"618",NA,NA,NA,"Study1D1S129T5_f0.txt",5,36,15.3462030670712
"619",8.53762797081004,7,30,"Study1D1S129T6_f0.txt",5,36,15.3462030670712
"620",6.08016947098337,4,18,"Study1D1S129T7_f0.txt",5,36,15.3462030670712
"621",6.56272532976131,6,39,"Study1D1S129T8_f0.txt",5,36,15.3462030670712
"622",8.02808671450565,6,32,"Study1D1S129T9_f0.txt",5,36,15.3462030670712
"623",NA,NA,NA,"Study1D1S130T1_f0.txt",5,36,15.3462030670712
"624",22.4770318199368,8,43,"Study1D1S130T2_f0.txt",5,36,15.3462030670712
"625",8.50266706405168,4,48,"Study1D1S130T3_f0.txt",5,36,15.3462030670712
"626",8.00438833418111,4,16,"Study1D1S130T4_f0.txt",5,36,15.3462030670712
"627",7.73517727719759,4,15,"Study1D1S130T5_f0.txt",5,36,15.3462030670712
"628",9.46891313108883,4,14,"Study1D1S130T6_f0.txt",5,36,15.3462030670712
"629",18.2712935334635,6,37,"Study1D1S131T1_f0.txt",5,36,15.3462030670712
"630",NA,NA,NA,"Study1D1S131T10_f0.txt",5,36,15.3462030670712
"631",5.4911818533714,3,41,"Study1D1S131T2_f0.txt",5,36,15.3462030670712
"632",NA,NA,NA,"Study1D1S131T3_f0.txt",5,36,15.3462030670712
"633",14.5184825400232,6,48,"Study1D1S131T4_f0.txt",5,36,15.3462030670712
"634",8.50463646391919,4,50,"Study1D1S131T5_f0.txt",5,36,15.3462030670712
"635",8.8185293014718,4,32,"Study1D1S131T6_f0.txt",5,36,15.3462030670712
"636",14.3005689381522,4,32,"Study1D1S131T7_f0.txt",5,36,15.3462030670712
"637",5.10480959789325,3,10,"Study1D1S131T8_f0.txt",5,36,15.3462030670712
"638",22.0778592582473,6,50,"Study1D1S131T9_f0.txt",5,36,15.3462030670712
"639",9.24163671126753,4,23,"Study1D1S132T1_f0.txt",5,36,15.3462030670712
"640",20.452849751981,7,43,"Study1D1S132T10_f0.txt",5,36,15.3462030670712
"641",8.04420161773536,4,33,"Study1D1S132T2_f0.txt",5,36,15.3462030670712
"642",20.6461598181656,6,15,"Study1D1S132T3_f0.txt",5,36,15.3462030670712
"643",48.9966535586461,11,35,"Study1D1S132T4_f0.txt",5,36,15.3462030670712
